Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0A02310g,2,0.0,0.0010775862068965517,0.0009859514342523783,highly_expressed,orange,,circle,30
YALI0E04763g,2,0.0005090067322308832,0.011853448275862068,0.012583349591844184,downregulated,darkblue,,circle,30
YALI0D12452g,2,5.9050744548523006e-05,0.009698275862068966,0.016075904895014922,downregulated,darkblue,,circle,30
YALI0C04928g,2,1.8937870727308657e-05,0.003232758620689655,0.00531389094922452,downregulated,darkblue,,circle,30
YALI0D17952g,2,0.005381353561077667,0.05818965517241379,0.10696549107919719,changed_regulation,green,,circle,30
YALI0C10846g,2,0.004612494758988699,0.022629310344827586,0.0364463035666014,changed_regulation,green,,circle,30
YALI0A19404g,2,0.004532455466219831,0.0625,0.1226310206766951,changed_regulation,green,,circle,30
YALI0D25124g,2,0.0023872851322518478,0.008620689655172414,0.010418504438849977,downregulated,darkblue,,circle,30
YALI0D17490g,2,0.0,0.0010775862068965517,0.0002580010206555165,downregulated,darkblue,,circle,30
YALI0A16566g,2,0.0022295990145615972,0.01939655172413793,0.010864626259158633,downregulated,darkblue,,circle,30
YALI0C04158g,2,0.0043481604679458455,0.018318965517241378,0.014258227073359312,downregulated,darkblue,,circle,30
YALI0F30349g,2,0.0,0.0010775862068965517,0.00011692894599761056,downregulated,darkblue,,circle,30
YALI0F08657g,2,0.008404397822544119,0.01293103448275862,0.004925710022042523,changed_regulation,green,,circle,30
YALI0D27192g,2,0.0,0.0010775862068965517,9.331309489875273e-08,lowly_expressed,lightblue,,circle,30
YALI0D12606g,2,0.00031724018234621207,0.0021551724137931034,8.295038943599482e-05,lowly_expressed,lightblue,,circle,30
YALI0B12188g,2,0.0,0.0,1.899861425857035e-39,changed_regulation,green,,circle,30
YALI0C16753g,2,0.0,0.0021551724137931034,1.5694571467643842e-05,lowly_expressed,lightblue,,circle,30
YALI0E26125g,2,0.0012730969166839952,0.00646551724137931,1.7875583820326905e-05,lowly_expressed,lightblue,,circle,30
YALI0C13090g,2,0.0,0.0010775862068965517,1.6400678693598217e-29,downregulated,darkblue,,circle,30
YALI0E19536g,2,6.974668005802923e-06,0.003232758620689655,2.840680877592554e-29,changed_regulation,green,,circle,30
YALI0B16192g,2,2.324889335267641e-06,0.0021551724137931034,1.4598504817501263e-30,downregulated,darkblue,,circle,30
Q2KJC7,2,0.0,0.0010775862068965517,1.0322701751639625e-30,changed_regulation,green,,circle,30
YALI0C03630g,2,0.0,0.0010775862068965517,1.0322701751639625e-30,downregulated,darkblue,,circle,30
YALI0D12144g,2,0.0,0.0010775862068965517,6.19864330457851e-05,downregulated,darkblue,,circle,30
YALI0A05247g,2,0.0,0.0,1.899861425857035e-39,changed_regulation,green,,circle,30
YALI0D18106g,2,3.0506698190169253e-05,0.003232758620689655,0.0009516383107411195,downregulated,darkblue,,circle,30
YALI0E10263g,2,0.0007935664209942643,0.009698275862068966,0.016599450815074294,downregulated,darkblue,,circle,30
YALI0D08052g,2,0.0,0.0021551724137931034,0.0019068188715788365,upregulated,red,,circle,30
YALI0B07073g,2,1.6048911305709994e-05,0.0021551724137931034,0.0004667614600502634,highly_expressed,orange,,circle,30
YALI0D19888g,2,8.498015545151085e-05,0.009698275862068966,0.02261277632864361,changed_regulation,green,,circle,30
YALI0C09889g,2,0.0005074094397659424,0.02478448275862069,0.0430435835614782,changed_regulation,green,,circle,30
YALI0A09680g,2,0.0031622900157422256,0.03125,0.05739858144064722,upregulated,red,,circle,30
YALI0E02046g,2,0.000608558590136455,0.010775862068965518,0.011863835279022676,downregulated,darkblue,,circle,30
YALI0D10065g,2,0.005664582141061499,0.052801724137931036,0.10059955082752542,changed_regulation,green,,circle,30
YALI0C03894g,2,4.1614537901705476e-05,0.005387931034482759,0.0061250364342539144,upregulated,red,,circle,30
YALI0E33165g,2,0.002396231434527741,0.015086206896551723,0.014929068412749909,changed_regulation,green,,circle,30
YALI0E25223g,2,0.0002993521097530142,0.014008620689655173,0.022647960349732932,downregulated,darkblue,,circle,30
YALI0D01606g,2,0.0010956647701646015,0.023706896551724137,0.022553068217334108,upregulated,red,,circle,30
YALI0F16753g,2,0.0018801621780607284,0.003232758620689655,0.0021794603897178277,changed_regulation,green,,circle,30
YALI0F20724g,2,0.0016402100230616208,0.020474137931034482,0.025454798289815547,downregulated,darkblue,,circle,30
YALI0F29887g,2,0.00011539545942766044,0.008620689655172414,0.006304679310779182,upregulated,red,,circle,30
YALI0E03784g,2,0.001878510582896254,0.003232758620689655,0.00038019882971404616,downregulated,darkblue,,circle,30
YALI0A20680g,2,1.3867753120192014e-06,0.004310344827586207,0.006009148870490152,highly_expressed,orange,,circle,30
YALI0A02673g,2,0.0,0.0010775862068965517,1.593719275583573e-32,changed_regulation,green,,circle,30
YALI0B00264g,2,0.0,0.0010775862068965517,1.593719275583573e-32,changed_regulation,green,,circle,30
YALI0E20625g,2,0.0,0.0,1.899861425857035e-39,changed_regulation,green,,circle,30
YALI0D09119g,2,5.498485696912705e-06,0.003232758620689655,0.005793711232388354,downregulated,darkblue,,circle,30
YALI0A03839g,2,0.0,0.0010775862068965517,3.020319492962166e-06,highly_expressed,orange,,circle,30
YALI0C10945g,2,4.570719436032307e-05,0.003232758620689655,0.00222536461280373,downregulated,darkblue,,circle,30
YALI0D07392g,2,0.010934955841289371,0.0075431034482758615,1.7388063196252556e-05,lowly_expressed,lightblue,,circle,30
YALI0F10637g,2,0.00475182671948499,0.0075431034482758615,1.7326134117464442e-05,lowly_expressed,lightblue,,circle,30
YALI0E23364g,2,0.0,0.0010775862068965517,1.593719275583573e-32,highly_expressed,orange,,circle,30
YALI0F02761g,2,0.0,0.0,1.899861425857035e-39,highly_expressed,orange,,circle,30
YALI0E22484g,2,0.0,0.0010775862068965517,1.593719275583573e-32,downregulated,darkblue,,circle,30
