Gene,FC_t1,FC_t2,Z,Class,Feature
YALI0C06369g,0.7642502725119608,1.378280680983401,0.6171496269335623,no_change,
YALI0F16819g,0.9441897231905068,1.85834340893464,0.8753325154067956,no_change,
YALI0F25289g,-0.437787467783462,0.12590238084350658,0.560449035566745,no_change,
YALI0D08184g,-0.012520558419343826,1.7979762769988026,1.7024874270069168,case_upregulated,
YALI0E26004g,0.7083071352219709,1.5356565682646721,0.813869263192866,no_change,
YALI0C17347g,0.7191738186597976,0.8893421609215585,0.16941306738730927,no_change,
YALI0C09141g,-0.33831471957707393,-0.9500904740340245,-0.5906733332823273,no_change,
YALI0F03179g,-0.5864662679612204,0.17970514952827973,0.7428459132230029,no_change,
YALI0F11759g,0.10012719539409622,0.6819576417678436,0.5457553199717337,no_change,
YALI0E12683g,-1.3907903572861984,-2.4385271239050184,-0.9345412924117612,control_overexpressed,
YALI0B03982g,0.43901575682636224,2.165025949410201,1.7228746852269543,case_upregulated,
YALI0B22066g,-1.5059978361301356,-1.384394005545352,0.0840087373630655,control_overexpressed,
YALI0D16753g,0.7544885008244265,1.9679665948487093,1.170448912391817,no_change,
YALI0D22352g,1.9516195182203,1.865296695619789,-0.13169056284144456,case_overexpressed,
YALI0F04095g,-0.714647408484399,0.39031257977210015,1.0683953182399202,no_change,
YALI0F15587g,1.9030980916507227,2.2576416883943984,0.36626790383647456,case_overexpressed,
YALI0E14190g,0.7437108163754428,1.7884120357507571,1.0239695169956782,no_change,
YALI0F09185g,-0.8127685627844706,0.08285298280336371,0.8596170582794375,no_change,
YALI0A00132g,-0.8482804334953598,-0.27384381478046343,0.55984741448013,no_change,
YALI0F09669g,0.5804238106176817,1.1717574595629683,0.5865786152716669,no_change,
YALI0E35046g,2.863476550941962,1.6898520696510793,1.0430759934967342,case_overexpressed,
YALI0D22891g,1.8540454013376155,2.3114393329867924,0.4192272207027718,case_overexpressed,
YALI0F25531g,0.11475914344038773,1.5642566590866755,1.3863632149935843,no_change,
YALI0E06479g,0.67305886902389,0.46675571249429354,-0.19719239995328222,no_change,
YALI0F09790g,0.38496800029273354,-1.2022833076832173,-1.5765783677032854,control_upregulated,
YALI0A13387g,0.30980781467460755,-0.5060669137230526,-0.8023542878801276,no_change,
YALI0D09361g,-0.0924057182427872,1.8669768911524245,1.9398823403879546,case_upregulated,
YALI0F07711g,0.7166465955784216,2.0113965304601806,1.2623019219757674,no_change,
YALI0C00605g,1.0059556618764167,2.325824266009678,1.272259561191811,case_overexpressed,
YALI0E02684g,0.1430472670500762,1.7215859209837967,1.5366948603807937,case_upregulated,
YALI0B13970g,-0.4121990565670927,0.36020497083992586,0.7570638233772079,no_change,
YALI0B15059g,-0.5839736204320952,-0.5803593732975919,-0.059005522585309486,no_change,
YALI0B04312g,3.080354732796041,5.051008717568154,2.0226930942244605,case_upregulated,
YALI0A00352g,-0.387278865474531,-0.7352825603599329,-0.35626391683107866,no_change,
YALI0F17820g,-0.3298215189775461,0.24500002126735848,0.49543211793444225,no_change,
YALI0F08745g,0.5567188422163843,-0.8247274890520346,-1.3625954093695969,no_change,
YALI0E18986g,0.5567188422163843,-0.8247274890520346,-1.3625954093695969,no_change,
YALI0F05214g,1.1703849531941175,3.1933515559860974,1.9065143025529678,case_upregulated,
YALI0C07953g,0.28786777386490786,-1.0086986383540744,-1.0537740001777922,no_change,
YALI0A09768g,5.521816044943849,6.625652957138164,1.0355065553566107,case_overexpressed,
YALI0C10230g,0.07160086716868336,-0.5733926142558503,-0.6264686647286857,no_change,
YALI0F09229g,0.4208728940625285,1.9708525063699864,1.5374778647216691,case_upregulated,
YALI0D20768g,0.6655114745449339,1.8398143244050347,1.1818412253335941,no_change,
YALI0F13541g,0.12438508590258662,0.7747664810749928,0.6374126989723689,no_change,
YALI0E13255g,0.6607944154434032,-0.051960103462419624,-0.6954252175168026,no_change,
YALI0E20977g,1.6935607896228926,1.8523558980310313,0.10191082802548002,case_overexpressed,
YALI0B15598g,-0.03961453327670405,0.3832638669504811,0.41638859378497295,no_change,
YALI0F17314g,-1.215478598014667,-0.1890119037870991,0.8954093726096114,no_change,
YALI0E00638g,-0.47080952292367495,-0.30697979412653614,0.16028275738526915,no_change,
YALI0B14509g,-1.3437347385376959,-1.7012985152233877,-0.35708263576865285,control_overexpressed,
YALI0F20702g,-0.8144445271218108,0.367657777882558,1.1536565480353402,no_change,
YALI0D03135g,-0.644721111716185,-1.4960507598304906,-0.8707935482873689,no_change,
YALI0D12400g,0.3402329452950311,0.9236084089084541,0.5324475165777438,no_change,
YALI0F02805g,-0.7653473546171957,-0.6235870103631803,0.1286393102810554,no_change,
YALI0D23683g,-0.7229013215169607,0.49855160383379954,1.1984048512036414,no_change,
YALI0F17842g,1.6581818430416568,1.508892397253944,-0.10783711211395036,case_overexpressed,
YALI0B14146g,-0.43196150181157067,-0.914910983189131,-0.4553808903730426,no_change,
YALI0F23221g,1.512689524547518,-2.270343232950321,-3.7404963282989914,changed_regulation,
YALI0F19910g,1.5544078449919112,1.853991065460022,0.3187002069824378,case_overexpressed,
YALI0F14509g,-0.25123726705489613,0.39710983329332644,0.6394020169711038,no_change,
YALI0B19382g,-0.17892176619713854,-0.7716034513917992,-0.5884755746380294,no_change,
YALI0D24431g,0.48185302437415434,-0.15330608134105939,-0.6275760654313921,no_change,
YALI0F00484g,-1.5553753133786994,-0.7139457421853281,0.6882896603473229,no_change,
YALI0F23463g,-0.4485640366384644,-0.8120271395180071,-0.3593543362116483,no_change,
YALI0D07634g,1.5349938465048725,1.8964783231990834,0.3448455857905827,case_overexpressed,
YALI0F18590g,0.2069431753249201,0.8000606094161109,0.5893170351135146,no_change,
YALI0E24013g,1.2660821698307039,4.076633305921079,2.5960807608197927,case_upregulated,
YALI0E01298g,0.11131338892485074,1.5063533306255672,1.3689281283019787,no_change,
YALI0E20031g,-0.4949575611025167,0.08774196678768549,0.5498940136194819,no_change,
YALI0C11341g,-0.5783444488119177,-0.8159310647005861,-0.24736417168544317,no_change,
YALI0B10406g,-0.8267094514943639,-0.9626232596725514,-0.14846436160460647,no_change,
YALI0C24101g,0.7108377834152608,-1.4060999943756034,-2.0510041717972256,control_upregulated,
YALI0F06160g,-0.11531592771554745,-0.4013679095357273,-0.27215734978517914,no_change,
YALI0E34793g,-0.853276129988249,1.107847244006543,1.8848903321409307,case_upregulated,
YALI0E06457g,-0.0665927158211989,1.4797796330563626,1.5419956908226362,case_upregulated,
YALI0E02090g,-0.6561080935270812,-0.2958670045795926,0.35604112848029845,no_change,
YALI0D11374g,1.0570328451633764,1.813927342853469,0.7518427808428492,case_overexpressed,
YALI0B02728g,0.5089042049369499,2.1410790351877065,1.541734514573804,case_upregulated,
YALI0C24255g,-0.4438948700357955,-1.9107236626024722,-1.429475835838192,no_change,
YALI0A15972g,0.8614283349744167,1.753512943422249,0.7240877251335127,no_change,
YALI0D08272g,-1.0738101834321157,-1.2244092880689212,-0.17752836661199178,control_overexpressed,
YALI0D25168g,0.01261208545669341,0.019018985139791663,0.006027159300172357,no_change,
YALI0B01364g,-0.6235846138996652,-1.27120056192265,-0.6455024975856761,no_change,
YALI0E05137g,0.11127761255913036,-0.019390383332596513,-0.12706162331257329,no_change,
YALI0E03036g,-1.2261446649662533,-1.4376369620984575,-0.15726692228085906,control_overexpressed,
YALI0F02497g,-1.4508794516031946,-1.2733946643270964,0.1488302334678285,control_overexpressed,
YALI0D06215g,0.03292896061086266,-0.8737906006659493,-0.8959527952013644,no_change,
YALI0B14102g,-0.3711795109926311,-1.266734737770401,-0.7699842413616897,no_change,
YALI0D01265g,2.5231754062776304,2.168754054204089,-0.3829821908911293,case_overexpressed,
YALI0F20856g,0.9293417678413413,3.969942167491146,2.9975071106947846,case_upregulated,
YALI0F05808g,0.624064906125526,-3.4446660556776947,-3.727104016233799,control_upregulated,
YALI0E27962g,0.07225124539306434,1.461079187800647,1.3682015749541878,no_change,
YALI0C20449g,-0.21178125193902111,0.8304410534199176,1.0354975082596636,no_change,
YALI0E23185g,0.20553703347431684,0.9082876494040202,0.712023119348746,no_change,
YALI0E34111g,-0.20374464176923707,0.10051171363448388,0.2915376966181803,no_change,
YALI0D11176g,0.5810098712967124,1.3608110074547926,0.6736434073864933,no_change,
YALI0E15378g,1.0019534236054357,0.9522795369973959,-0.04547084548298521,no_change,
YALI0A17020g,-0.8345887882303037,0.21884833286597713,0.9986641923536244,no_change,
YALI0A09812g,-0.5860239458617467,1.486674727147712,2.035873001959507,case_upregulated,
YALI0E13277g,0.07549559195942197,-1.937521655306858,-1.905876695066829,control_upregulated,
YALI0B03366g,-0.5129997230203007,0.9177445272305589,1.364207396724921,no_change,
Q12724,2.625532527437354,6.2157608535115125,3.509026326919684,case_upregulated,
YALI0B14641g,0.19911699347999445,1.1748887628332743,0.9737938124686,no_change,
YALI0C23969g,-1.266901688595161,-1.6409899840926359,-0.36711066666180153,control_overexpressed,
YALI0A21439g,1.2759016746069645,3.640357902549591,2.546448087431685,case_upregulated,
YALI0F29909g,0.013265119660709266,-0.7779605829372968,-0.787142767720871,no_change,
YALI0B14487g,0.3115438443286746,1.0956714771668596,0.7648277222512966,no_change,
YALI0B15125g,-1.8642044031947713,-0.43467788341293145,1.249265413075752,no_change,
YALI0E11099g,1.0809062307567594,2.6133729254258764,1.4512183389267554,case_overexpressed,
YALI0E01056g,-0.4690312978342375,-1.6628716742599758,-1.1155265250215602,no_change,
YALI0F12155g,0.3499778739991109,1.133480524920176,0.7460186898850705,no_change,
YALI0E13035g,0.34571533776593966,0.8458698146879005,0.5035584604454093,no_change,
YALI0F02629g,0.8858451417959254,0.9628676940392523,0.09035455357393213,no_change,
YALI0E12573g,1.6647102543784267,0.9853292781642929,-0.8483288382881233,no_change,
YALI0B08536g,0.5758811821542161,1.9300381876065809,1.3495440637826344,no_change,
YALI0D13596g,0.08594020032347649,-0.03327644227510543,-0.11879441441793845,no_change,
YALI0E09108g,-0.06643740208852603,1.2835782093592523,1.1402439452181028,no_change,
YALI0D06039g,0.31733994213237426,0.26031164944451346,-0.056973437578972205,no_change,
