YALI0D08272g,YALI0A19470g,0.9723203711876707
YALI0D08272g,YALI0B08118g,0.9548227454463142
YALI0D08272g,YALI0B08272g,0.9303735788126763
YALI0D08272g,YALI0B14102g,0.9850844410985619
YALI0D08272g,YALI0B15125g,0.9291639393793922
YALI0D08272g,YALI0C23903g,0.9421988558776402
YALI0D08272g,YALI0C24145g,0.9225179724692636
YALI0D08272g,YALI0D00385g,0.939610585540519
YALI0D08272g,YALI0D08272g,1.0
YALI0D08272g,YALI0D13442g,0.9442942158627091
YALI0D08272g,YALI0D16423g,0.9596912847757806
YALI0D08272g,YALI0D26510g,0.9213963291778021
YALI0D08272g,YALI0E05599g,0.967017295155429
YALI0D08272g,YALI0E33649g,0.9637224030812409
YALI0D08272g,YALI0E34170g,0.9569730382261612
YALI0D08272g,YALI0F22209g,0.9516982445766317
YALI0A00132g,YALI0B12562g,0.928364877120851
YALI0A00132g,YALI0B12826g,0.9233441902928896
YALI0A00132g,YALI0C06820g,0.9418762537711634
YALI0A00132g,YALI0F08569g,0.9411362354083458
YALI0A00154g,YALI0E05137g,0.9328939753656725
YALI0A00154g,YALI0E05247g,0.9502726879483326
YALI0A00154g,YALI0E05709g,0.9720317618293658
YALI0A00154g,YALI0E19426g,0.9717026198982874
YALI0A00154g,YALI0E22088g,0.9802731330012161
YALI0A00154g,YALI0E24299g,0.955376833621365
YALI0A00154g,YALI0F06446g,0.9466000896848338
YALI0A00176g,YALI0F06776g,0.9357656590808631
YALI0A00330g,YALI0E25608g,0.9213408011420097
YALI0A00396g,YALI0A00660g,0.940324592054328
YALI0A00396g,YALI0A04697g,0.9320747048951724
YALI0A00396g,YALI0D12969g,0.9307430301003524
YALI0A00396g,YALI0D13024g,0.9338867759679711
YALI0A00396g,YALI0E18348g,0.9365979605036632
YALI0A00396g,YALI0F12067g,0.9554027902147775
YALI0A00396g,YALI0F30459g,0.9463085632518259
YALI0A00418g,YALI0F11033g,0.923959749939597
YALI0A00506g,YALI0A17919g,0.9543656829114339
YALI0A00506g,YALI0A18139g,0.9535840051710721
YALI0A00506g,YALI0A18656g,0.9356568332130173
YALI0A00506g,YALI0B03476g,0.929682669898099
YALI0A00506g,YALI0B05874g,0.9684147367247529
YALI0A00506g,YALI0B05962g,0.9247775035884265
YALI0A00506g,YALI0B07381g,0.9262031173006547
YALI0A00506g,YALI0B10758g,0.9291048571944887
YALI0A00506g,YALI0B12738g,0.9395633538165392
YALI0A00506g,YALI0B14201g,0.9617748966089429
YALI0A00506g,YALI0B15356g,0.9287960348809072
YALI0A00506g,YALI0B16324g,0.9541265789427498
YALI0A00506g,YALI0B17006g,0.9483403654084923
YALI0A00506g,YALI0B19052g,0.934830015699237
YALI0A00506g,YALI0B19206g,0.9567163053850277
YALI0A00506g,YALI0B21384g,0.9332962645512479
YALI0A00506g,YALI0B22220g,0.9587212172869803
YALI0A00506g,YALI0C06460g,0.9450965373394238
YALI0A00506g,YALI0C08096g,0.9486784197836822
YALI0A00506g,YALI0C12496g,0.9293153385790973
YALI0A00506g,YALI0C14586g,0.9282197314069728
YALI0A00506g,YALI0C15114g,0.935070632585582
YALI0A00506g,YALI0C16346g,0.9251007256538786
YALI0A00506g,YALI0D07810g,0.9321958015026676
YALI0A00506g,YALI0D12232g,0.9502506986031801
YALI0A00506g,YALI0D13112g,0.9481326390464495
YALI0A00506g,YALI0D17710g,0.9331300512641124
YALI0A00506g,YALI0D23661g,0.92973718755166
YALI0A00506g,YALI0E00726g,0.936554352105671
YALI0A00506g,YALI0E04092g,0.9297499447306568
YALI0A00506g,YALI0E07491g,0.9480519267582814
YALI0A00506g,YALI0E08360g,0.9232887151955432
YALI0A00506g,YALI0E10879g,0.9346447275206147
YALI0A00506g,YALI0E20449g,0.9641194867899768
YALI0A00506g,YALI0E24673g,0.9524069804137464
YALI0A00506g,YALI0E25762g,0.9314862197702104
YALI0A00506g,YALI0E34067g,0.9367053669865716
YALI0A00506g,YALI0E34375g,0.9348875767131362
YALI0A00506g,YALI0F04576g,0.9325905223161625
YALI0A00506g,YALI0F07128g,0.9369787933139376
YALI0A00506g,YALI0F07601g,0.9426676362635737
YALI0A00506g,YALI0F13343g,0.9304155787641445
YALI0A00506g,YALI0F23177g,0.9457193879764908
YALI0A00506g,YALI0F27027g,0.9917336126304157
YALI0A00594g,YALI0C09262g,0.9273511824894786
YALI0A00660g,YALI0C16863g,0.9349481121582686
YALI0A00660g,YALI0D12969g,0.9220408147161923
YALI0A00660g,YALI0D13024g,0.9394157179838188
YALI0A00660g,YALI0D22638g,0.9397493753344157
YALI0A00660g,YALI0E18348g,0.9247186086347523
YALI0A00660g,YALI0F12067g,0.9520592153309678
YALI0A00682g,YALI0A01452g,0.9432785005693268
YALI0A00682g,YALI0D15510g,0.9263305124697984
YALI0A00682g,YALI0D16335g,0.9285816810289146
YALI0A00682g,YALI0D17666g,0.9339871785825453
YALI0A00682g,YALI0E02662g,0.9263076179804414
YALI0A00682g,YALI0E05841g,0.9454561283991475
YALI0A00682g,YALI0E25047g,0.9389894838048685
YALI0A00682g,YALI0F08987g,0.9311350797618915
YALI0A00682g,YALI0F19778g,0.9264122747393297
YALI0A00682g,YALI0F23507g,0.9383021333709732
YALI0A00759g,YALI0E12705g,0.9291553266655412
YALI0A00781g,YALI0D25058g,0.9323982686472307
YALI0A00847g,YALI0C12595g,0.9418284456402244
YALI0A00891g,YALI0A03025g,0.9593036394012173
YALI0A00891g,YALI0B02728g,0.9535544602629312
YALI0A00891g,YALI0B10516g,0.9309621407270356
YALI0A00891g,YALI0B14399g,0.921882091584126
YALI0A00891g,YALI0B17380g,0.9254502677559207
YALI0A00891g,YALI0B20240g,0.9323718783379216
YALI0A00891g,YALI0C11946g,0.9331386813870773
YALI0A00891g,YALI0D04378g,0.9259971418645334
YALI0A00891g,YALI0D05599g,0.9385971139055959
YALI0A00891g,YALI0D05995g,0.9482462201846035
YALI0A00891g,YALI0D07084g,0.9478652104209127
YALI0A00891g,YALI0D23331g,0.9395921976369032
YALI0A00891g,YALI0E03014g,0.9210984528567119
YALI0A00891g,YALI0E05291g,0.9301109958251507
YALI0A00891g,YALI0E34170g,0.9360876075977581
YALI0A00891g,YALI0E34687g,0.9317423978276662
YALI0A00891g,YALI0F04972g,0.9282764030534502
YALI0A00891g,YALI0F05720g,0.9376304446709056
YALI0A00891g,YALI0F15389g,0.9559881099060166
YALI0A01001g,YALI0F15873g,0.9353626379243916
YALI0A01023g,YALI0A08165g,0.9479107889348741
YALI0A01023g,YALI0C20647g,0.9469995256969945
YALI0A01023g,YALI0D25872g,0.9232577204735176
YALI0A01045g,YALI0A03025g,0.9479212823841666
YALI0A01067g,YALI0C06237g,0.9346297692551565
YALI0A01067g,YALI0D21010g,0.9287548985568411
