Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0E05797g,2,2.667152150572189e-05,0.004524886877828055,7.481758148040085e-06,control_upregulated,red,,circle,30
YALI0A20658g,2,0.004703680240074311,0.006033182503770739,4.9579566396652114e-08,changed_regulation,green,,circle,30
YALI0E28930g,2,4.7116081523727706e-06,0.010558069381598794,0.0003067380147090039,changed_regulation,green,,circle,30
YALI0E34441g,2,0.0022317973907603032,0.0022624434389140274,1.1753657228740405e-13,changed_regulation,green,,circle,30
YALI0D08118g,2,0.0,0.0022624434389140274,2.15425461491903e-06,case_overexpressed,lightblue,,circle,30
YALI0C20647g,2,0.0,0.0007541478129713424,1.9102993336486746e-21,changed_regulation,green,,circle,30
YALI0B19162g,2,0.0,0.0007541478129713424,1.559311495142283e-13,changed_regulation,green,,circle,30
YALI0F24761g,2,0.014826406527772102,0.010558069381598794,7.109204432213134e-10,changed_regulation,green,,circle,30
YALI0E23584g,2,0.0006238424852391154,0.010558069381598794,7.356791930983609e-08,changed_regulation,green,,circle,30
YALI0C02607g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,changed_regulation,green,,circle,30
YALI0D26015g,2,1.54232133256617e-05,0.00904977375565611,1.0344093264743994e-05,changed_regulation,green,,circle,30
YALI0F14509g,2,0.0021877638861965308,0.0022624434389140274,3.885242355683868e-11,case_upregulated,darkblue,,circle,30
YALI0E05313g,2,6.8300179287970636e-06,0.0030165912518853697,5.67948832896658e-17,changed_regulation,green,,circle,30
YALI0D13508g,2,0.002006807628113254,0.003770739064856712,3.138386491657906e-08,changed_regulation,green,,circle,30
YALI0D24992g,2,0.006650414727579673,0.00980392156862745,8.63277905536677e-06,control_overexpressed,orange,,circle,30
YALI0E34687g,2,0.006831148644202361,0.014328808446455506,5.155533077738345e-08,case_upregulated,darkblue,,circle,30
YALI0E32175g,2,0.0,0.0007541478129713424,5.913668668085459e-09,case_overexpressed,lightblue,,circle,30
YALI0B16918g,2,0.0011827314380033582,0.0015082956259426848,1.7815069642483828e-08,case_upregulated,darkblue,,circle,30
YALI0E17017g,2,0.004248367581779979,0.0030165912518853697,3.3012412346850484e-10,changed_regulation,green,,circle,30
YALI0C17589g,2,0.0,0.0007541478129713424,6.534979798500849e-25,case_upregulated,darkblue,,circle,30
YALI0B21472g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,case_overexpressed,lightblue,,circle,30
YALI0E34551g,2,0.0,0.0,7.01009922802087e-33,changed_regulation,green,,circle,30
YALI0B22836g,2,0.002380074411806012,0.0030165912518853697,0.0018611139211152082,control_upregulated,red,,circle,30
YALI0D23331g,2,0.03064977560097756,0.016591251885369532,6.766477938496048e-08,case_upregulated,darkblue,,circle,30
YALI0B10846g,2,4.553345285864709e-06,0.0022624434389140274,1.3383638627329742e-21,changed_regulation,green,,circle,30
YALI0F28281g,2,0.0,0.0007541478129713424,2.355529168035469e-12,changed_regulation,green,,circle,30
YALI0A17941g,2,0.0007936415728629371,0.007541478129713424,0.00030594111882474036,control_upregulated,red,,circle,30
YALI0B20416g,2,0.0,0.0022624434389140274,8.903573744391794e-09,case_upregulated,darkblue,,circle,30
YALI0D03888g,2,0.0,0.0007541478129713424,6.534979798500849e-25,case_upregulated,darkblue,,circle,30
YALI0D03333g,2,4.8491888624612615e-05,0.003770739064856712,3.8672610569748274e-07,control_overexpressed,orange,,circle,30
YALI0A09900g,2,0.0035191404262660394,0.01583710407239819,6.370858930510449e-08,case_upregulated,darkblue,,circle,30
YALI0B09999g,2,0.003025674867459216,0.006033182503770739,3.596467379652376e-09,changed_regulation,green,,circle,30
YALI0E05687g,2,0.0030858510649115515,0.0030165912518853697,3.846758633008521e-11,changed_regulation,green,,circle,30
YALI0E32813g,2,0.006156560657876079,0.011312217194570135,4.0362752093558054e-08,case_upregulated,darkblue,,circle,30
YALI0F31075g,2,0.0,0.0007541478129713424,1.3891880172688015e-10,changed_regulation,green,,circle,30
YALI0E23199g,2,0.0018276067885827604,0.027149321266968326,0.17807868394591292,control_upregulated,red,,circle,30
YALI0E15147g,2,0.00236432453968525,0.0030165912518853697,1.908138476604848e-12,changed_regulation,green,,circle,30
YALI0F03300g,2,0.004672599368955468,0.00904977375565611,1.5790105471627545e-05,changed_regulation,green,,circle,30
YALI0E11737g,2,0.0245760754955566,0.011312217194570135,1.1948167821897118e-07,changed_regulation,green,,circle,30
YALI0B13904g,2,0.0,0.0007541478129713424,2.1763765652289898e-14,changed_regulation,green,,circle,30
YALI0C07172g,2,0.000656632616168766,0.015082956259426848,1.8480280788567818e-05,case_overexpressed,lightblue,,circle,30
YALI0E09955g,2,0.0,0.0007541478129713424,1.3490857367610291e-11,changed_regulation,green,,circle,30
YALI0C04345g,2,0.0,0.0007541478129713424,8.702618765874139e-10,changed_regulation,green,,circle,30
YALI0F06138g,2,0.0,0.0007541478129713424,9.378696894313988e-11,case_upregulated,darkblue,,circle,30
YALI0C02057g,2,0.0,0.0007541478129713424,2.2547387051466508e-10,changed_regulation,green,,circle,30
YALI0D00297g,2,0.0,0.0,7.01009922802087e-33,control_upregulated,red,,circle,30
YALI0F04884g,2,0.004459557306071526,0.007541478129713424,0.0004509916951275851,control_overexpressed,orange,,circle,30
YALI0C03465g,2,0.002485183741315168,0.0015082956259426848,5.204452563695494e-13,changed_regulation,green,,circle,30
YALI0D17666g,2,0.005318989459976404,0.007541478129713424,3.638258115377088e-10,changed_regulation,green,,circle,30
YALI0E23760g,2,0.001671494805273814,0.028657616892911013,0.18334183486302807,control_upregulated,red,,circle,30
YALI0A18381g,15,0.0014191586371581349,0.018853695324283562,2.0962445793943027e-05,changed_regulation,green,Mutated_Gene,diamond,80
YALI0F02123g,2,0.0010770783353202032,0.014328808446455506,0.0005912498694647821,changed_regulation,green,,circle,30
YALI0F09273g,2,0.003720184554180187,0.008295625942684766,3.6123890201519386e-08,changed_regulation,green,,circle,30
YALI0D11572g,2,0.00828300675078489,0.008295625942684766,0.026899064961802176,control_upregulated,red,,circle,30
YALI0F11253g,2,0.01496604405566669,0.00904977375565611,3.64113955873225e-06,control_overexpressed,orange,,circle,30
YALI0E09933g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,case_upregulated,darkblue,,circle,30
YALI0C06776g,2,0.0,0.0007541478129713424,4.1514736891801953e-11,changed_regulation,green,,circle,30
YALI0C09031g,2,1.1383363214661772e-06,0.0015082956259426848,9.241857060874096e-25,changed_regulation,green,,circle,30
YALI0F19140g,2,0.0011827314380033582,0.0030165912518853697,3.5391025929289783e-10,changed_regulation,green,,circle,30
YALI0B01430g,2,0.0,0.0007541478129713424,1.0360850432387507e-09,changed_regulation,green,,circle,30
YALI0E28644g,2,0.0028348690863062493,0.006033182503770739,8.416804236698982e-05,control_overexpressed,orange,,circle,30
YALI0B17204g,2,0.0,0.0015082956259426848,1.0428057943774267e-11,case_upregulated,darkblue,,circle,30
YALI0C11583g,2,0.003552266695068211,0.007541478129713424,1.6112175556066604e-06,case_overexpressed,lightblue,,circle,30
YALI0A17946g,2,0.003245403495135787,0.016591251885369532,0.0006145290309706955,control_upregulated,red,,circle,30
YALI0D22616g,2,0.0,0.0,7.01009922802087e-33,case_upregulated,darkblue,,circle,30
YALI0B22308g,2,0.0009472813970817939,0.0022624434389140274,1.3201093652647782e-11,changed_regulation,green,,circle,30
YALI0E26125g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,case_upregulated,darkblue,,circle,30
YALI0E23386g,2,2.562141899287597e-06,0.0015082956259426848,1.9755139536770966e-06,control_overexpressed,orange,,circle,30
YALI0D12232g,2,0.0002512184064634346,0.01809954751131222,2.258180317472633e-05,case_overexpressed,lightblue,,circle,30
YALI0D15774g,2,5.7344813808560896e-05,0.005279034690799397,0.033598829755522724,control_upregulated,red,,circle,30
YALI0A06787g,2,0.008504780509680825,0.004524886877828055,9.529460890073878e-11,changed_regulation,green,,circle,30
YALI0C06347g,2,0.00153376769492996,0.0030165912518853697,3.674666345611891e-11,changed_regulation,green,,circle,30
YALI0C22506g,2,0.0008439418886615155,0.0022624434389140274,0.000108241640328512,control_upregulated,red,,circle,30
YALI0F20834g,2,0.0,0.0007541478129713424,2.7582818024677254e-12,changed_regulation,green,,circle,30
