Gene,FC_t1,FC_t2,Z,Class,Feature
YALI0A15664r,0.0,0.0,0.0,,
YALI0A15686g,0.6588146125206835,0.38617965866840576,-0.28472969545659105,,
YALI0A15708g,1.7399787517430343,-0.3159009884944478,-1.4864245235902338,,
YALI0A15730r,0.0,0.0,0.0,,
YALI0A15752g,0.0,0.0,0.0,,
YALI0A15774g,-1.381942739934379,0.8527159021502567,1.843686676064676,changed_regulation,
YALI0A15796g,0.0,0.0,0.0,,
YALI0A15818r,0.0,0.0,0.0,,
YALI0A15862r,0.0,0.0,0.0,,
YALI0A15884g,0.8244611015171925,0.5670698272827442,-0.09586683535290351,,
YALI0A15906g,1.832358985135813,0.6872345813883464,-0.06686203377235482,,
YALI0A15928r,0.0,0.0,0.0,,
YALI0A15950g,1.1952669815574244,-0.31737971929323994,-1.4314807136233405,,
YALI0A15972g,-0.8771720579598175,0.4818255622517755,1.1510287912472699,,
YALI0A15994r,0.0,0.0,0.0,,
YALI0A16016g,0.0,0.0,0.0,,
YALI0A16038g,0.5246017248700955,0.9731277832219104,0.5294053379629245,,
YALI0A16060g,-0.42435102252571677,0.811812517690473,1.0293487868117954,,
YALI0A16082g,-0.8635224063837484,-1.4406516341372173,-0.5265056744452556,control_upregulated,
YALI0A16104r,0.0,0.0,0.0,,
YALI0A16126r,0.0,0.0,0.0,,
YALI0A16148g,-1.4516204283806111,0.0,1.4516204283806111,,
YALI0A16170g,-0.2494665235663949,0.46303233709672625,0.5940562358084863,,
YALI0A16192g,0.0,0.0,0.0,,
YALI0A16207g,0.0,0.0,0.0,,
YALI0A16214g,-0.8690369052225703,0.6242288515347979,1.3085944408237975,,
YALI0A16247g,0.0,0.0,0.0,,
YALI0A16291g,-1.5459960168399136,-0.18513529388753497,0.6870166992612082,,
YALI0A16313g,0.0,0.0,0.0,,
YALI0A16335r,0.0,0.0,0.0,,
YALI0A16379g,0.7920251511260461,0.8798461869635824,0.269522862558164,,
YALI0A16401g,0.0,0.0,0.0,,
YALI0A16423g,0.0,0.0,0.0,,
YALI0A16445g,0.0,0.0,0.0,,
YALI0A16467g,0.08310605505116574,0.37944675813783807,0.3086403194648617,,
YALI0A16489g,-0.383551187114322,-0.7294020709959674,-0.4177749938492989,,
YALI0A16511g,0.0,0.0,0.0,,
YALI0A16566g,0.06267057399145887,0.006149741153524406,-0.040425593042318506,,
YALI0A16588g,-0.4910594744460674,0.4456520710861087,0.8713593562096406,,
YALI0A16599r,0.0,0.0,0.0,,
YALI0A16610g,0.0,0.0,0.0,,
YALI0A16632r,0.0,0.0,0.0,,
YALI0A16676r,0.0,0.0,0.0,,
YALI0A16698g,0.4325067249992076,0.13421849236780942,-0.29650773262338004,,
YALI0A16720g,-2.47419075700699,-1.426155935287432,1.012785553825966,control_overexpressed,
YALI0A16753g,0.0,0.0,0.0,,
YALI0A16775g,-0.17889878378928875,-0.602185833118205,-0.4292934054464254,,
YALI0A16797g,-1.3109202679192293,0.4782296342030233,1.4262984251768729,,
YALI0A16819g,-1.9975402011746017,0.11767905874573611,1.1983439338533717,,
YALI0A16841g,-0.43906290139327775,0.0,0.43906290139327775,,
YALI0A16863g,-0.44331201530423964,-1.0226543925161913,-0.49477929748388866,control_upregulated,
YALI0A16868g,-1.0884102430735145,-1.28244622054841,-0.2867981389148838,control_overexpressed,
YALI0A16887t,0.0,0.0,0.0,,
YALI0A16907r,0.0,0.0,0.0,,
YALI0A16951r,0.0,0.0,0.0,,
YALI0A16973r,0.0,0.0,0.0,,
YALI0A17020g,-3.461607256271257,1.351308606625599,3.239036890953869,changed_regulation,
YALI0A17039g,-0.24067248076440512,0.5217112321737238,0.6473569422442176,,
YALI0A17061g,-0.6727393017261146,0.5149842820018633,1.0774633315726252,,
YALI0A17083r,0.0,0.0,0.0,,
YALI0A17127g,-1.2469817740751643,2.2074744881857393,2.8890061795935282,changed_regulation,
YALI0A17149g,0.0,0.0,0.0,,
YALI0A17171g,-0.6141204090995441,0.668889735218033,1.1134576703010952,,
YALI0A17193g,-1.7619697235685658,0.6497970717467121,1.9912295216481322,changed_regulation,
